"","Player","Start","End","Matches","Innings","NotOuts","Runs","HighScore","HighScoreNotOut","Average","BallsFaced","StrikeRate","Hundreds","Fifties","Ducks"
"1959","IS Gallage ",1999,2001,3,2,1,17,14,FALSE,17,27,62.962962962963,0,0,0
"1960","RD Gudhka ",2011,2011,2,2,1,17,10,FALSE,17,14,121.428571428571,0,0,0
"1961","MJ Hoggard ",2001,2006,26,6,2,17,7,FALSE,4.25,30,56.6666666666667,0,0,1
"1962","Ilyas Gull ",2004,2004,2,2,0,17,16,FALSE,8.5,59,28.8135593220339,0,0,0
"1963","Intikhab Alam ",1973,1976,4,2,0,17,10,FALSE,8.5,45,37.7777777777778,0,0,0
"1964","IT Iqbal ",1996,1996,3,2,0,17,16,FALSE,8.5,52,32.6923076923077,0,0,0
"1965","RSA Jayasekera ",1982,1982,2,1,0,17,17,FALSE,17,42,40.4761904761905,0,0,0
"1966","KCB Jeremy ",2000,2001,6,4,2,17,8,TRUE,8.5,42,40.4761904761905,0,0,1
"1967","RJ Kennedy ",1996,1996,7,4,3,17,8,TRUE,17,15,113.333333333333,0,0,0
"1968","CBRLS Kumara ",2017,2019,13,6,3,17,7,TRUE,5.66666666666667,45,37.7777777777778,0,0,0
"1969","P Lever ",1971,1975,10,3,2,17,8,TRUE,17,24,70.8333333333333,0,0,0
"1970","PHKD Mendis ",2019,2019,2,2,1,17,9,FALSE,17,38,44.7368421052632,0,0,0
"1971","Raqibul Hasan ",1986,1986,2,2,0,17,12,FALSE,8.5,65,26.1538461538462,0,0,0
"1972","CEW Silverwood ",1996,2001,7,4,0,17,12,FALSE,4.25,34,50,0,0,1
"1973","S Abrahams ",2000,2000,1,1,1,16,16,TRUE,Inf,26,61.5384615384615,0,0,0
"1974","RW Anderson ",1976,1978,2,2,1,16,12,FALSE,16,46,34.7826086956522,0,0,0
"1975","JH Desai ",2004,2004,1,1,0,16,16,FALSE,16,38,42.1052631578947,0,0,0
"1976","AM Guruge ",2014,2015,7,4,4,16,10,TRUE,Inf,29,55.1724137931034,0,0,0
"1977","N Ifill ",2003,2006,4,3,0,16,9,FALSE,5.33333333333333,45,35.5555555555556,0,0,1
"1978","Jahangir Shah ",1986,1990,5,4,2,16,8,TRUE,8,62,25.8064516129032,0,0,1
"1979","RL Johnson ",2003,2003,10,4,1,16,10,FALSE,5.33333333333333,20,80,0,0,1
"1980","SB Lama ",2004,2004,1,1,1,16,16,TRUE,Inf,48,33.3333333333333,0,0,0
"1981","BP Loots ",2010,2011,7,5,2,16,9,TRUE,5.33333333333333,27,59.2592592592593,0,0,1
"1982","RAL Massie ",1972,1972,3,1,1,16,16,TRUE,Inf,24,66.6666666666667,0,0,0
"1983","B Muzarabani ",2018,2018,18,15,7,16,7,FALSE,2,89,17.9775280898876,0,0,5
"1984","KJ O'Keeffe ",1977,1977,2,2,1,16,16,TRUE,16,38,42.1052631578947,0,0,1
"1985","FN Otieno ",2010,2010,4,4,0,16,8,FALSE,4,68,23.5294117647059,0,0,1
"1986","ADG Roberts ",1976,1976,1,1,0,16,16,FALSE,16,24,66.6666666666667,0,0,0
"1987","V Shetty ",2008,2014,2,2,0,16,9,FALSE,8,29,55.1724137931034,0,0,0
"1988","Shubman Gill ",2019,2019,2,2,0,16,9,FALSE,8,32,50,0,0,0
"1989","CB Sole ",2016,2018,11,5,0,16,7,FALSE,3.2,36,44.4444444444444,0,0,0
"1990","S Somasunder ",1996,1996,2,2,0,16,9,FALSE,8,63,25.3968253968254,0,0,0
"1991","BTJ Wheal ",2016,2019,13,7,3,16,14,FALSE,4,31,51.6129032258064,0,0,3
"1992","PJW Allott ",1982,1985,13,6,1,15,8,FALSE,3,25,60,0,0,2
"1993","KN Amalean ",1986,1988,8,3,1,15,9,FALSE,7.5,26,57.6923076923077,0,0,0
"1994","RR Beaton ",2017,2017,2,2,1,15,12,TRUE,15,51,29.4117647058824,0,0,0
"1995","HF Gurney ",2014,2014,10,6,4,15,6,TRUE,7.5,33,45.4545454545455,0,0,0
"1996","JR Hammond ",1972,1972,1,1,1,15,15,TRUE,Inf,28,53.5714285714286,0,0,0
"1997","RS Higgins ",2006,2006,11,8,2,15,7,TRUE,2.5,63,23.8095238095238,0,0,3
"1998","DAW Hollis ",2008,2008,1,1,1,15,15,TRUE,Inf,26,57.6923076923077,0,0,0
"1999","Irfan Fazil ",2000,2000,1,1,0,15,15,FALSE,15,16,93.75,0,0,0
"2000","GE Kidd ",2007,2008,6,1,0,15,15,FALSE,15,25,60,0,0,0
"2001","BW Luckhurst ",1975,1975,3,3,0,15,14,FALSE,5,69,21.7391304347826,0,0,1
"2002","Mansoor Rana ",1990,1990,2,2,0,15,10,FALSE,7.5,24,62.5,0,0,0
"2003","Mohammad Zahid ",1996,2002,11,4,2,15,7,TRUE,7.5,22,68.1818181818182,0,0,0
"2004","J Mulder ",2017,2017,4,2,2,15,15,TRUE,Inf,11,136.363636363636,0,0,0
"2005","EMDY Munaweera ",2017,2017,2,2,0,15,11,FALSE,7.5,29,51.7241379310345,0,0,0
"2006","Nurul Abedin ",1986,1990,4,4,0,15,13,FALSE,3.75,55,27.2727272727273,0,0,2
"2007","HD Rutherford ",2013,2013,4,4,0,15,11,FALSE,3.75,56,26.7857142857143,0,0,0
"2008","Sajjad Ahmed ",1995,1995,2,2,0,15,11,FALSE,7.5,46,32.6086956521739,0,0,0
"2009","R Shepherd ",2019,2020,5,3,0,15,8,FALSE,5,23,65.2173913043478,0,0,0
"2010","DM Smith ",1986,1990,2,2,1,15,10,TRUE,15,40,37.5,0,0,0
"2011","LW Stokkers ",2008,2008,1,1,1,15,15,TRUE,Inf,40,37.5,0,0,0
"2012","Tariq Javed ",1979,1979,3,3,0,15,8,FALSE,5,77,19.4805194805195,0,0,0
"2013","PCR Tufnell ",1990,1997,20,10,9,15,5,TRUE,15,31,48.3870967741936,0,0,0
"2014","PS Vaidya ",1995,1996,4,2,0,15,12,FALSE,7.5,12,125,0,0,0
"2015","A van der Merwe ",2010,2011,9,6,2,15,8,FALSE,3.75,25,60,0,0,2
"2016","AP Wells ",1995,1995,1,1,0,15,15,FALSE,15,10,150,0,0,0
"2017","Zafar Gohar ",2015,2015,1,1,0,15,15,FALSE,15,15,100,0,0,0
"2018","Ahsan Malik ",2011,2014,12,5,5,14,10,TRUE,Inf,27,51.8518518518518,0,0,0
"2019","Asghar Ali ",2004,2004,2,2,0,14,14,FALSE,7,53,26.4150943396226,0,0,1
"2020","Asif Mahmood ",1998,1998,2,2,0,14,14,FALSE,7,34,41.1764705882353,0,0,1
"2021","IPP Batuwitarachchi ",2008,2008,2,2,0,14,14,FALSE,7,48,29.1666666666667,0,0,1
"2022","AR Butcher ",1980,1980,1,1,0,14,14,FALSE,14,26,53.8461538461538,0,0,0
"2023","G Chapple ",2006,2006,1,1,0,14,14,FALSE,14,7,200,0,0,0
"2024","LA Dawson ",2016,2018,3,2,0,14,10,FALSE,7,17,82.3529411764706,0,0,0
"2025","HS Dhillon ",2006,2006,2,2,0,14,13,FALSE,7,35,40,0,0,0
"2026","EA Essop-Adam ",1992,1992,1,1,1,14,14,TRUE,Inf,15,93.3333333333333,0,0,0
"2027","SKW Kelly ",2006,2009,10,6,6,14,7,TRUE,Inf,31,45.1612903225806,0,0,0
"2028","LD Madushanka ",2017,2017,4,4,1,14,7,FALSE,4.66666666666667,26,53.8461538461538,0,0,1
"2029","AA Mallett ",1971,1975,9,3,1,14,8,FALSE,7,36,38.8888888888889,0,0,1
"2030","Mohammad Akram ",1995,2000,23,9,7,14,7,TRUE,7,34,41.1764705882353,0,0,1
"2031","Nadeem Ghauri ",1990,1990,6,3,2,14,7,TRUE,14,25,56,0,0,0
"2032","R Ngarava ",2017,2018,9,6,1,14,10,FALSE,2.8,30,46.6666666666667,0,0,2
"2033","IA Nicolson ",2010,2010,2,2,0,14,14,FALSE,7,22,63.6363636363636,0,0,1
"2034","D Soraine ",2006,2012,4,4,0,14,6,FALSE,3.5,20,70,0,0,1
"2035","GE Vivian ",1973,1973,1,1,0,14,14,FALSE,14,30,46.6666666666667,0,0,0
"2036","LJ Woodcock ",2011,2011,4,2,1,14,11,FALSE,14,22,63.6363636363636,0,0,0
"2037","Zahid Razzak ",1988,1990,3,3,0,14,6,FALSE,4.66666666666667,44,31.8181818181818,0,0,0
"2038","Aamer Nazir ",1993,1995,9,3,2,13,9,TRUE,13,20,65,0,0,0
"2039","Aamir Kaleem ",2019,2019,2,1,0,13,13,FALSE,13,16,81.25,0,0,0
"2040","JC Archer ",2019,2019,14,7,3,13,7,TRUE,3.25,22,59.0909090909091,0,0,1
"2041","Asad Ali ",2013,2013,4,2,0,13,11,FALSE,6.5,16,81.25,0,0,0
"2042","LS Baker ",2008,2009,10,4,2,13,11,TRUE,6.5,23,56.5217391304348,0,0,1
"2043","MD Bates ",2012,2012,2,1,0,13,13,FALSE,13,10,130,0,0,0
"2044","GA Bishop ",1987,1987,2,2,0,13,7,FALSE,6.5,44,29.5454545454545,0,0,0
"2045","A Bohara ",2020,2020,2,2,2,13,8,TRUE,Inf,14,92.8571428571429,0,0,0
"2046","GK Bose ",1974,1974,1,1,0,13,13,FALSE,13,18,72.2222222222222,0,0,0
"2047","NG Cowans ",1983,1985,23,8,3,13,4,TRUE,2.6,29,44.8275862068966,0,0,3
"2048","HT Davis ",1994,1997,11,6,4,13,7,TRUE,6.5,33,39.3939393939394,0,0,1
"2049","RR Emrit ",2007,2007,2,2,1,13,13,FALSE,13,35,37.1428571428571,0,0,0
"2050","Gurkeerat Singh ",2016,2016,3,3,1,13,8,FALSE,6.5,13,100,0,0,0
"2051","RL Hayes ",1995,1995,1,1,0,13,13,FALSE,13,25,52,0,0,0
"2052","RO Hurley ",2003,2004,9,4,0,13,6,FALSE,3.25,32,40.625,0,0,1
"2053","D Joseph ",2003,2003,4,3,3,13,9,TRUE,Inf,24,54.1666666666667,0,0,0
"2054","JJ Krejza ",2011,2011,8,2,1,13,7,FALSE,13,23,56.5217391304348,0,0,0
"2055","AMN Munasinghe ",1994,1996,5,4,1,13,8,FALSE,4.33333333333333,52,25,0,0,1
"2056","B Regmi ",2018,2019,4,4,0,13,12,FALSE,3.25,47,27.6595744680851,0,0,2
"2057","S Seeraj ",2006,2006,1,1,1,13,13,TRUE,Inf,12,108.333333333333,0,0,0
"2058","O Thomas ",2018,2020,20,10,5,13,6,TRUE,2.6,53,24.5283018867925,0,0,3
"2059","Usman Salahuddin ",2011,2011,2,2,0,13,8,FALSE,6.5,28,46.4285714285714,0,0,0
"2060","Zaheer Maqsood ",2015,2015,2,2,2,13,8,TRUE,Inf,46,28.2608695652174,0,0,0
"2061","Asim Saeed ",2004,2004,2,2,0,12,12,FALSE,6,19,63.1578947368421,0,0,1
"2062","DM Basden ",2007,2007,2,2,0,12,7,FALSE,6,39,30.7692307692308,0,0,0
"2063","GK Bruk-Jackson ",1993,1993,1,1,0,12,12,FALSE,12,33,36.3636363636364,0,0,0
"2064","Danish Kaneria ",2001,2007,18,10,8,12,6,TRUE,6,22,54.5454545454545,0,0,2
"2065","IC Davis ",1974,1977,3,3,1,12,11,TRUE,6,35,34.2857142857143,0,0,1
"2066","RP de Groen ",1993,1994,12,8,3,12,7,TRUE,2.4,36,33.3333333333333,0,0,4
"2067","AM de Silva ",1986,1993,4,2,0,12,8,FALSE,6,24,50,0,0,0
"2068","R Dhawan ",2016,2016,3,2,1,12,9,FALSE,12,13,92.3076923076923,0,0,0
"2069","Enamul Haque jnr ",2005,2009,10,5,1,12,5,FALSE,3,19,63.1578947368421,0,0,2
"2070","M Hayward ",1998,2002,21,5,1,12,4,FALSE,3,28,42.8571428571429,0,0,1
"2071","Imtiaz Abbasi ",1994,1996,7,6,4,12,6,TRUE,6,38,31.5789473684211,0,0,0
"2072","Javed Qadeer ",1995,1995,1,1,0,12,12,FALSE,12,23,52.1739130434783,0,0,0
"2073","TJ Jenner ",1975,1975,1,1,0,12,12,FALSE,12,25,48,0,0,0
"2074","AJ McKay ",2010,2012,19,10,7,12,4,TRUE,4,47,25.531914893617,0,0,3
"2075","PS Mehta ",1975,1975,1,1,0,12,12,FALSE,12,41,29.2682926829268,0,0,0
"2076","KP Meiyappan ",2019,2020,4,2,0,12,12,FALSE,6,18,66.6666666666667,0,0,1
"2077","PJK Mooney ",2006,2007,4,3,2,12,11,TRUE,12,9,133.333333333333,0,0,1
"2078","T Muzarabani ",2015,2016,8,7,3,12,5,FALSE,3,40,30,0,0,1
"2079","Naeemuddin Aslam ",2004,2004,2,2,0,12,12,FALSE,6,31,38.7096774193548,0,0,1
"2080","TS Nethula ",2012,2012,5,3,1,12,9,TRUE,6,11,109.090909090909,0,0,1
"2081","Noor-ul-Haq ",2010,2010,2,2,0,12,12,FALSE,6,58,20.6896551724138,0,0,1
"2082","EJ Richardson ",2013,2013,2,1,0,12,12,FALSE,12,18,66.6666666666667,0,0,0
"2083","P Sarraf ",2019,2019,2,2,0,12,8,FALSE,6,18,66.6666666666667,0,0,0
"2084","S Snater ",2018,2018,2,2,0,12,12,FALSE,6,14,85.7142857142857,0,0,1
"2085","Abul Hasan ",2012,2018,7,3,0,11,7,FALSE,3.66666666666667,16,68.75,0,0,0
"2086","Ahmed Kamal ",1999,1999,1,1,0,11,11,FALSE,11,19,57.8947368421053,0,0,0
"2087","MJD Allingham ",1999,1999,3,3,0,11,6,FALSE,3.66666666666667,96,11.4583333333333,0,0,0
"2088","Arshad Pervez ",1978,1978,2,2,0,11,8,FALSE,5.5,47,23.4042553191489,0,0,0
"2089","J Blackwood ",2015,2015,2,2,0,11,9,FALSE,5.5,23,47.8260869565217,0,0,0
"2090","LJ Burger ",2003,2003,6,6,1,11,5,FALSE,2.2,62,17.741935483871,0,0,2
"2091","SF Burger ",2003,2003,2,2,0,11,6,FALSE,5.5,20,55,0,0,0
"2092","PH Carlson ",1979,1979,4,2,0,11,11,FALSE,5.5,30,36.6666666666667,0,0,1
"2093","BS Chandrasekhar ",1976,1976,1,1,1,11,11,TRUE,Inf,13,84.6153846153846,0,0,0
"2094","PA Emery ",1994,1994,1,1,1,11,11,TRUE,Inf,13,84.6153846153846,0,0,0
"2095","Haafiz Shahid ",1988,1988,3,3,2,11,7,TRUE,11,23,47.8260869565217,0,0,0
"2096","GW Humpage ",1981,1981,3,2,0,11,6,FALSE,5.5,24,45.8333333333333,0,0,0
"2097","Jasdeep Singh ",2019,2019,4,3,0,11,11,FALSE,3.66666666666667,39,28.2051282051282,0,0,2
"2098","NGRP Jayasuriya ",2018,2018,2,2,1,11,11,TRUE,11,13,84.6153846153846,0,0,1
"2099","SMS Kaluperuma ",1988,1988,2,2,0,11,7,FALSE,5.5,41,26.8292682926829,0,0,0
"2100","SC Kuggeleijn ",2017,2017,2,1,1,11,11,TRUE,Inf,6,183.333333333333,0,0,0
"2101","NM Kulkarni ",1997,1998,10,5,3,11,5,TRUE,5.5,20,55,0,0,1
"2102","JA Maclean ",1979,1979,2,1,0,11,11,FALSE,11,33,33.3333333333333,0,0,0
"2103","PM Pushpakumara ",2017,2017,2,2,0,11,8,FALSE,5.5,26,42.3076923076923,0,0,0
"2104","B Reddy ",1978,1981,3,2,2,11,8,TRUE,Inf,20,55,0,0,0
"2105","Saad Ali ",2019,2019,2,2,0,11,7,FALSE,5.5,23,47.8260869565217,0,0,0
"2106","G Sharma ",1985,1987,11,2,0,11,7,FALSE,5.5,24,45.8333333333333,0,0,0
"2107","R Sharma ",2004,2004,2,2,0,11,10,FALSE,5.5,24,45.8333333333333,0,0,0
"2108","FJ Titmus ",1975,1975,2,1,0,11,11,FALSE,11,32,34.375,0,0,0
"2109","GD Watson ",1972,1972,2,2,1,11,11,TRUE,11,16,68.75,0,0,1
"2110","JG Williamson ",1999,1999,2,2,0,11,10,FALSE,5.5,35,31.4285714285714,0,0,0
"2111","Zahid Shah ",2008,2008,2,2,2,11,6,TRUE,Inf,20,55,0,0,0
"2112","TR Ambrose ",2008,2008,5,5,1,10,6,FALSE,2.5,34,29.4117647058824,0,0,1
"2113","MA Aponso ",2016,2018,9,7,4,10,4,FALSE,3.33333333333333,45,22.2222222222222,0,0,1
"2114","Asif Masood ",1973,1976,7,3,1,10,6,FALSE,5,17,58.8235294117647,0,0,1
"2115","HK Bennett ",2010,2020,19,7,5,10,4,TRUE,5,35,28.5714285714286,0,0,1
"2116","D Brown ",2001,2002,3,2,1,10,9,FALSE,10,20,50,0,0,0
"2117","ML Cummins ",2014,2017,11,3,1,10,5,FALSE,5,27,37.037037037037,0,0,0
"2118","DLS de Silva ",1979,1979,2,1,0,10,10,FALSE,10,35,28.5714285714286,0,0,0
"2119","JJ Esmeijer ",2002,2003,6,5,1,10,7,FALSE,2.5,43,23.2558139534884,0,0,3
"2120","B Geeves ",2008,2009,2,2,2,10,10,TRUE,Inf,11,90.9090909090909,0,0,0
"2121","W Jaffer ",2006,2006,2,2,0,10,10,FALSE,5,23,43.4782608695652,0,0,1
"2122","Kabir Khan ",1994,2000,10,5,4,10,5,FALSE,10,25,40,0,0,0
"2123","AV Kale ",2003,2003,1,1,0,10,10,FALSE,10,22,45.4545454545455,0,0,0
"2124","NJ MacRae ",2006,2006,2,2,0,10,8,FALSE,5,36,27.7777777777778,0,0,0
"2125","CA Marshall ",1979,1979,2,2,0,10,8,FALSE,5,41,24.390243902439,0,0,0
"2126","A Martin ",2011,2011,9,6,5,10,4,TRUE,10,29,34.4827586206897,0,0,0
"2127","BMW Patterson ",1999,1999,3,3,0,10,10,FALSE,3.33333333333333,43,23.2558139534884,0,0,2
"2128","Shabbir Ahmed ",1999,2005,32,11,5,10,2,FALSE,1.66666666666667,29,34.4827586206897,0,0,0
"2129","Shariful Haque ",1998,1998,1,1,0,10,10,FALSE,10,6,166.666666666667,0,0,0
"2130","L Sipamla ",2020,2020,4,1,1,10,10,TRUE,Inf,14,71.4285714285714,0,0,0
"2131","RAJ Smith ",2016,2016,2,1,0,10,10,FALSE,10,6,166.666666666667,0,0,0
"2132","TE Srinivasan ",1980,1981,2,2,0,10,6,FALSE,5,35,28.5714285714286,0,0,0
"2133","MP Stead ",1979,1979,2,2,0,10,10,FALSE,5,45,22.2222222222222,0,0,1
"2134","GC Tonge ",2009,2009,5,4,2,10,5,FALSE,5,16,62.5,0,0,0
"2135","MDJ Walker ",2003,2003,3,1,0,10,10,FALSE,10,6,166.666666666667,0,0,0
"2136","WA Wisneski ",2000,2000,3,2,1,10,6,FALSE,10,17,58.8235294117647,0,0,0
"2137","AK Zesers ",1987,1987,2,2,2,10,8,TRUE,Inf,14,71.4285714285714,0,0,0
"2138","KK Ahmed ",2018,2019,11,3,1,9,5,FALSE,4.5,17,52.9411764705882,0,0,0
"2139","KS Airee ",2020,2020,1,1,1,9,9,TRUE,Inf,6,150,0,0,0
"2140","MJ Bennett ",1984,1985,8,4,1,9,6,TRUE,3,21,42.8571428571429,0,0,2
"2141","Bilal Khan ",2019,2020,10,4,2,9,8,TRUE,4.5,11,81.8181818181818,0,0,2
"2142","SM Boland ",2016,2016,14,4,1,9,4,FALSE,3,22,40.9090909090909,0,0,1
"2143","CE Bulfin ",1999,1999,4,2,1,9,7,TRUE,9,8,112.5,0,0,0
"2144","SJ Cameron ",2018,2018,2,2,1,9,8,TRUE,9,13,69.2307692307692,0,0,0
"2145","SJ Chalmers ",2009,2009,2,1,1,9,9,TRUE,Inf,14,64.2857142857143,0,0,0
"2146","NA David ",1997,1997,4,2,2,9,8,TRUE,Inf,10,90,0,0,0
"2147","GN de Silva ",1983,1985,4,2,1,9,7,FALSE,9,18,50,0,0,0
"2148","GRA de Silva ",1975,1982,6,4,2,9,6,TRUE,4.5,33,27.2727272727273,0,0,1
"2149","DR Doshi ",1980,1982,15,5,2,9,5,TRUE,3,20,45,0,0,2
"2150","CJ Drum ",1999,1999,5,2,2,9,7,TRUE,Inf,22,40.9090909090909,0,0,0
"2151","S Dube ",2019,2019,1,1,0,9,9,FALSE,9,6,150,0,0,0
"2152","Fahad Usman ",2004,2004,2,2,0,9,9,FALSE,4.5,18,50,0,0,1
"2153","Faisal Athar ",2003,2003,1,1,0,9,9,FALSE,9,38,23.6842105263158,0,0,0
"2154","SP Gauchan ",2018,2018,1,1,1,9,9,TRUE,Inf,44,20.4545454545455,0,0,0
"2155","MJ Haslam ",1992,1992,1,1,0,9,9,FALSE,9,18,50,0,0,0
"2156","AG Huckle ",1997,1999,19,8,4,9,5,TRUE,2.25,16,56.25,0,0,3
"2157","HR Johnson ",2004,2004,2,2,1,9,9,FALSE,9,20,45,0,0,0
"2158","Karim Janat ",2017,2017,1,1,0,9,9,FALSE,9,33,27.2727272727273,0,0,0
"2159","JB Little ",2019,2019,4,2,0,9,9,FALSE,4.5,8,112.5,0,0,1
"2160","DE Malcolm ",1990,1994,10,5,2,9,4,FALSE,3,11,81.8181818181818,0,0,1
"2161","Mohammad Salim ",2003,2003,1,1,0,9,9,FALSE,9,24,37.5,0,0,0
"2162","PG Nana ",1975,1975,3,3,2,9,8,TRUE,9,45,20,0,0,1
"2163","Naveen-ul-Haq ",2016,2019,4,3,2,9,8,TRUE,9,21,42.8571428571429,0,0,0
"2164","A Nortje ",2019,2020,7,2,1,9,8,FALSE,9,19,47.3684210526316,0,0,0
"2165","Qadeer Ahmed ",2015,2019,11,6,4,9,4,FALSE,4.5,31,29.0322580645161,0,0,0
"2166","LS Rajput ",1985,1987,4,4,1,9,8,FALSE,3,31,29.0322580645161,0,0,2
"2167","Rashid Zia ",2004,2004,2,2,0,9,8,FALSE,4.5,57,15.7894736842105,0,0,0
"2168","BM Scholtz ",2019,2020,8,4,2,9,6,FALSE,4.5,32,28.125,0,0,0
"2169","JA Snow ",1971,1975,9,4,2,9,5,TRUE,4.5,41,21.9512195121951,0,0,0
"2170","OP Stone ",2018,2018,4,1,1,9,9,TRUE,Inf,7,128.571428571429,0,0,0
"2171","GP Sulzberger ",2000,2000,3,2,1,9,6,TRUE,9,15,60,0,0,0
"2172","AJ Tudor ",2002,2002,3,2,1,9,6,FALSE,9,11,81.8181818181818,0,0,0
"2173","VB van Jaarsveld ",2009,2009,2,2,0,9,5,FALSE,4.5,15,60,0,0,0
"2174","Zahid Hussain ",2011,2011,2,2,1,9,7,TRUE,9,31,29.0322580645161,0,0,0
"2175","VR Aaron ",2011,2014,9,3,2,8,6,TRUE,8,15,53.3333333333333,0,0,1
"2176","Asif Iqbal (1) ",2015,2015,1,1,0,8,8,FALSE,8,8,100,0,0,0
"2177","RA Austin ",1978,1978,1,1,0,8,8,FALSE,8,13,61.5384615384615,0,0,0
"2178","BS Browne ",1994,1994,4,3,2,8,8,TRUE,8,24,33.3333333333333,0,0,1
"2179","CJ Dala ",2018,2018,2,2,1,8,5,FALSE,8,6,133.333333333333,0,0,0
"2180","H Davids ",2013,2013,2,2,0,8,7,FALSE,4,24,33.3333333333333,0,0,0
"2181","PA Desai ",2010,2014,13,8,5,8,3,TRUE,2.66666666666667,55,14.5454545454545,0,0,2
"2182","R Dhanraj ",1994,1995,6,2,1,8,8,FALSE,8,32,25,0,0,0
"2183","P Dharmani ",1996,1996,1,1,0,8,8,FALSE,8,8,100,0,0,0
"2184","TL Fernando ",1989,1989,1,1,0,8,8,FALSE,8,6,133.333333333333,0,0,0
"2185","JC Gamage ",1995,1995,4,2,2,8,7,TRUE,Inf,9,88.8888888888889,0,0,0
"2186","Gholam Nousher ",1986,1990,9,3,2,8,4,FALSE,8,16,50,0,0,0
"2187","Hafizur Rahman ",1986,1986,2,1,0,8,8,FALSE,8,24,33.3333333333333,0,0,0
"2188","ND Hirwani ",1988,1992,18,7,3,8,4,FALSE,2,29,27.5862068965517,0,0,2
"2189","KH Butt ",2008,2008,2,2,0,8,4,FALSE,4,28,28.5714285714286,0,0,0
"2190","ACI Lock ",1996,1996,8,3,2,8,5,FALSE,8,20,40,0,0,0
"2191","MA Lynch ",1988,1988,3,3,0,8,6,FALSE,2.66666666666667,32,25,0,0,1
"2192","CS Martin ",2001,2008,20,7,2,8,3,FALSE,1.6,27,29.6296296296296,0,0,2
"2193","EZ Matambanadzo ",1996,1997,7,5,3,8,5,TRUE,4,33,24.2424242424242,0,0,1
"2194","MG Neser ",2018,2018,2,2,0,8,6,FALSE,4,16,50,0,0,0
"2195","PDRL Perera ",1999,2007,19,7,2,8,4,TRUE,1.6,18,44.4444444444444,0,0,4
"2196","Rahat Ali ",2012,2016,14,7,4,8,6,TRUE,2.66666666666667,37,21.6216216216216,0,0,2
"2197","SS Raul ",1998,1998,2,2,0,8,8,FALSE,4,14,57.1428571428571,0,0,1
"2198","CA Reid ",2004,2004,2,2,0,8,6,FALSE,4,17,47.0588235294118,0,0,0
"2199","RL Sanghvi ",1998,1998,10,2,0,8,8,FALSE,4,11,72.7272727272727,0,0,1
"2200","VRV Singh ",2006,2006,2,1,0,8,8,FALSE,8,13,61.5384615384615,0,0,0
"2201","Sohail Butt ",1994,1994,2,2,1,8,6,TRUE,8,14,57.1428571428571,0,0,0
"2202","DS Steele ",1976,1976,1,1,0,8,8,FALSE,8,12,66.6666666666667,0,0,0
"2203","DM Vonhagt ",1985,1985,1,1,0,8,8,FALSE,8,17,47.0588235294118,0,0,0
"2204","HS Williams ",1999,2000,7,2,1,8,7,FALSE,8,11,72.7272727272727,0,0,0
"2205","NP Kenjige ",2019,2020,5,3,2,7,6,TRUE,7,6,116.666666666667,0,0,1
"2206","Afif Hossain ",2020,2020,1,1,0,7,7,FALSE,7,4,175,0,0,0
"2207","RW Ali ",1996,1997,9,3,3,7,6,TRUE,Inf,28,25,0,0,0
"2208","J Cameron-Dow ",2019,2019,4,1,1,7,7,TRUE,Inf,10,70,0,0,0
"2209","KG Duers ",1992,1992,6,2,1,7,5,FALSE,7,20,35,0,0,0
"2210","Fazl-e-Akbar ",1998,2001,2,1,0,7,7,FALSE,7,8,87.5,0,0,0
"2211","WCA Ganegama ",2001,2006,4,2,0,7,7,FALSE,3.5,9,77.7777777777778,0,0,1
"2212","DM Gondaria ",2013,2013,2,2,0,7,6,FALSE,3.5,45,15.5555555555556,0,0,0
"2213","JOA Gordon ",2012,2014,5,4,2,7,4,FALSE,3.5,28,25,0,0,0
"2214","VR Hogg ",1983,1983,2,1,1,7,7,TRUE,Inf,19,36.8421052631579,0,0,0
"2215","AG Hurst ",1975,1979,8,4,4,7,3,TRUE,Inf,19,36.8421052631579,0,0,0
"2216","Izatullah Dawlatzai ",2010,2015,5,3,1,7,6,TRUE,3.5,27,25.9259259259259,0,0,1
"2217","SD Jack ",1994,1995,2,2,0,7,6,FALSE,3.5,8,87.5,0,0,0
"2218","Jahangir Alam Talukdar ",1990,1990,2,1,1,7,7,TRUE,Inf,16,43.75,0,0,0
"2219","MKGCP Lakshitha ",2002,2003,7,2,1,7,4,FALSE,7,12,58.3333333333333,0,0,0
"2220","Liaqat Ali ",1977,1978,3,1,0,7,7,FALSE,7,31,22.5806451612903,0,0,0
"2221","DSK Madushanka ",2018,2018,1,1,0,7,7,FALSE,7,6,116.666666666667,0,0,0
"2222","GA Manou ",2009,2009,4,1,0,7,7,FALSE,7,6,116.666666666667,0,0,0
"2223","PL Mhambrey ",1996,1998,3,1,1,7,7,TRUE,Inf,5,140,0,0,0
"2224","EA Moseley ",1990,1991,9,6,2,7,2,TRUE,1.75,15,46.6666666666667,0,0,2
"2225","JK Moss ",1979,1979,1,1,0,7,7,FALSE,7,16,43.75,0,0,0
"2226","Nazmul Islam ",2018,2018,5,1,0,7,7,FALSE,7,13,53.8461538461538,0,0,0
"2227","M Pushpakumara ",2009,2010,3,1,1,7,7,TRUE,Inf,19,36.8421052631579,0,0,0
"2228","RA Reifer ",2019,2019,2,1,0,7,7,FALSE,7,12,58.3333333333333,0,0,0
